OBJECTID,NAME_2,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
230,Burnet,230,3614,0.250972220214000,0,59,59,4.578029883790000,9.179563566110000,16545.000000000000000,56,0,39,0
231,Burnett,231,3749,0.260347220139000,0,42,42,5.335822886100000,5.600894428690000,20004.000000000000000,36,0,36,6
232,Burt,232,2026,0.140694443319000,0,37,37,2.733464955580000,4.908042389460000,5538.000000000000000,31,0,25,0
233,Butler,233,22320,1.549999987600000,0,63,63,9.193324372759999,14.648936627799999,205195.000000000000000,61,0,4,5
234,Butte,234,25521,1.772291652490000,0,63,63,1.888679910660000,6.700728215310000,48201.000000000000000,61,0,57,0
235,Butts,235,674,0.046805555181100,0,59,59,16.400593471800001,11.304514457800000,11054.000000000000000,55,9,42,13
236,Cabarrus,236,1347,0.093541665918300,6,63,57,32.176688938399998,21.266610138400001,43342.000000000000000,58,63,6,24
237,Cabell,237,1093,0.075902777170600,0,61,61,17.456541628499998,16.953765925999999,19080.000000000000000,58,7,5,9
238,Cache,238,4772,0.331388886238000,0,63,63,7.239312657170000,12.709029343499999,34546.000000000000000,61,0,34,0
239,Caddo,239,8143,0.565486106587000,0,63,63,9.225592533460000,15.479572554300001,75124.000000000000000,61,0,46,5
240,Calaveras,240,3970,0.275694442239000,0,40,40,2.947607052900000,4.703476988900000,11702.000000000000000,34,0,33,0
241,Calcasieu,241,3815,0.264930553436000,0,63,63,18.204980340799999,18.568379563800001,69452.000000000000000,61,6,32,9
242,Caldwell,242,8616,0.598333328547000,0,62,62,6.328342618380000,10.656557775500000,54525.000000000000000,60,0,62,5
243,Caledonia,243,2777,0.192847220679000,0,36,36,5.033849477850000,5.465010256900000,13979.000000000000000,33,0,27,5
244,Calhoun,244,20373,1.414791655350000,0,63,63,6.933833995980000,11.575151673700001,141263.000000000000000,61,0,63,5
245,Callahan,245,3136,0.217777776036000,0,52,52,1.837691326530000,5.149684979130000,5763.000000000000000,41,0,30,0
246,Callaway,246,3287,0.228263887063000,0,62,62,9.375114085790001,10.538244839600001,30816.000000000000000,60,6,61,6
247,Calloway,247,1524,0.105833332487000,0,61,61,8.346456692909999,11.039747766700000,12720.000000000000000,55,0,28,6
248,Calumet,248,1652,0.114722221304000,8,62,54,20.691283293000001,12.151150427299999,34182.000000000000000,55,13,49,16
249,Calvert,249,841,0.058402777310600,6,58,52,21.494649227099998,11.750185361500000,18077.000000000000000,52,17,57,18
250,Camas,250,4496,0.312222219724000,0,16,16,0.121663701068000,1.082295442230000,547.000000000000000,12,0,13,0
251,Cambria,251,2740,0.190277776256000,0,61,61,16.596715328500000,13.936212484300000,45475.000000000000000,58,0,5,12
252,Camden,252,6850,0.475694440639000,0,63,63,13.556204379600000,19.657248663299999,92860.000000000000000,61,0,41,5
253,Cameron,253,10729,0.745069438484000,0,63,63,8.787771460529999,14.912006969900000,94284.000000000000000,62,0,3,4
254,Camp,254,725,0.050347221819400,0,57,57,8.835862068970000,8.537258510639999,6406.000000000000000,43,5,20,6
255,Campbell,255,27942,1.940416651140000,0,63,63,3.992699162550000,9.760532872500001,111564.000000000000000,61,0,47,0
256,Canadian,256,3348,0.232499998140000,0,63,63,13.701314217400000,16.337441095399999,45872.000000000000000,60,0,5,8
257,Candler,257,892,0.061944443948900,0,58,58,7.332959641260000,8.827324004930000,6541.000000000000000,45,6,19,6
258,Cannon,258,984,0.068333332786700,0,45,45,7.035569105690000,5.191236662950000,6923.000000000000000,34,6,14,6
259,Canyon,259,2514,0.174583331937000,0,62,62,20.554097056500002,17.212384105300000,51673.000000000000000,59,7,0,13
260,Cape Girardeau,260,2222,0.154305554321000,0,63,63,12.889288928899999,16.204598211099999,28640.000000000000000,61,0,4,6
261,Cape May,261,1027,0.071319443873900,0,60,60,27.172346640699999,15.901672508100001,27906.000000000000000,58,6,4,25
262,Carbon,262,48158,3.344305528800000,0,63,63,1.425453714860000,5.279232842650000,68647.000000000000000,61,0,49,0
263,Caribou,263,7361,0.511180551466000,0,52,52,1.325499252820000,4.464901899590000,9757.000000000000000,46,0,34,0
264,Carlisle,264,767,0.053263888462800,0,26,26,3.782268578880000,3.557799675390000,2901.000000000000000,15,0,23,5
265,Carlton,265,3842,0.266805553421000,0,62,62,6.669442998440000,10.677519386600000,25624.000000000000000,59,0,38,0
266,Caroline,266,3269,0.227013887073000,0,50,50,8.420312022030000,6.534434550750000,27526.000000000000000,47,6,41,7
267,Carroll,267,27080,1.880555540510000,0,62,62,8.121233382570001,10.340497373100000,219923.000000000000000,60,0,54,6
268,Carson,268,3392,0.235555553671000,0,61,61,2.771816037740000,6.510726490790000,9402.000000000000000,52,0,30,0
269,Carson City,269,606,0.042083332996700,0,63,63,18.361386138600000,21.592377965299999,11127.000000000000000,61,0,17,7
270,Carter,270,22301,1.548680543170000,0,63,63,2.393211066770000,7.141189609500000,53371.000000000000000,61,0,54,0
271,Carteret,271,1964,0.136388887798000,0,63,63,10.307026476600001,15.006343923799999,20243.000000000000000,61,0,38,5
272,Carver,272,1601,0.111180554666000,8,62,54,24.043722673300000,16.266075782700000,38494.000000000000000,55,10,62,17
273,Cascade,273,12004,0.833611104442000,0,63,63,3.147700766410000,8.616651224170001,37785.000000000000000,60,0,31,0
274,Casey,274,1681,0.116736110177000,0,40,40,3.185603807260000,4.604920138050000,5355.000000000000000,30,0,16,0
275,Cass,275,34253,2.378680536530000,0,63,63,7.046273319130000,10.412617821500000,241356.000000000000000,61,0,52,6
276,Cassia,276,10448,0.725555549751000,0,61,61,1.112844563550000,4.170903418140000,11627.000000000000000,51,0,26,0
277,Castro,277,3328,0.231111109262000,0,49,49,2.221454326920000,4.590495909230000,7393.000000000000000,40,0,17,0
278,Caswell,278,1588,0.110277776896000,0,53,53,7.672544080600000,5.083913170450000,12184.000000000000000,42,6,29,7
279,Catahoula,279,2627,0.182430554096000,0,31,31,1.007993909400000,2.881945170620000,2648.000000000000000,25,0,13,0
280,Catawba,280,1527,0.106041665818000,7,63,56,28.641126391600000,18.019369213099999,43735.000000000000000,57,15,51,21
281,Catoosa,281,601,0.041736110777200,8,63,55,26.579034941800000,17.952261331700001,15974.000000000000000,55,11,38,19
282,Catron,282,25204,1.750277763780000,0,7,7,0.012537692429800,0.257411800726000,316.000000000000000,5,0,7,0
283,Cattaraugus,283,5445,0.378124996975000,0,59,59,6.354086317720000,8.806368444220000,34598.000000000000000,55,0,59,6
284,Cavalier,284,6913,0.480069440604000,0,47,47,1.198900622020000,3.669231433830000,8288.000000000000000,39,0,23,0
285,Cayuga,285,2996,0.208055553891000,0,62,62,11.337783711600000,9.471800654480001,33968.000000000000000,59,7,43,8
286,Cecil,286,1392,0.096666665893300,5,61,56,21.232758620700000,14.299007938400001,29556.000000000000000,57,9,61,17
287,Cedar,287,7306,0.507361107052000,0,48,48,4.672597864770000,6.596302273310000,34138.000000000000000,46,0,43,0
288,Centre,288,4436,0.308055553091000,0,62,62,7.941614066730000,12.897335809199999,35229.000000000000000,59,0,57,0
289,Cerro Gordo,289,2388,0.165833332007000,0,62,62,11.847152428799999,12.923774895599999,28291.000000000000000,59,6,32,7
290,Chaffee,290,3913,0.271736108937000,0,57,57,1.805775619730000,6.158283384810000,7066.000000000000000,53,0,28,0
291,Chambers,291,4380,0.304166664233000,0,63,63,9.496575342470001,14.361565182200000,41595.000000000000000,61,0,43,6
292,Champaign,292,5632,0.391111107982000,0,63,63,12.528764204500000,12.604121322999999,70562.000000000000000,60,8,43,8
293,Chariton,293,3021,0.209791664988000,0,27,27,1.449520026480000,3.395752151240000,4379.000000000000000,23,0,27,0
294,Charles,294,1772,0.123055554571000,0,63,63,17.644469526000002,15.125099402700000,31266.000000000000000,61,6,4,11
295,Charles City,295,723,0.050208332931700,0,37,37,6.852005532500000,3.438285097970000,4954.000000000000000,19,5,17,7
296,Charles Mix,296,4752,0.329999997360000,0,46,46,1.453703703700000,4.819726030580000,6908.000000000000000,43,0,26,0
297,Charleston,297,3459,0.240208331412000,0,63,63,17.655391731700000,21.223594051799999,61070.000000000000000,61,0,39,8
298,Charlevoix,298,1951,0.135486110027000,0,49,49,7.316760635570000,7.748488780660000,14275.000000000000000,43,0,39,6
299,Charlotte,299,4222,0.293194442099000,0,63,63,9.857413548080000,15.825389620599999,41618.000000000000000,61,0,52,5
300,Charlottesville,300,45,0.003124999975000,47,63,16,60.244444444400003,3.615740622180000,2711.000000000000000,12,63,47,62
301,Charlton,301,2729,0.189513887373000,0,52,52,1.879809454010000,5.565973204550000,5130.000000000000000,44,0,22,0
302,Chase,302,6496,0.451111107502000,0,52,52,0.594827586207000,3.181051170070000,3864.000000000000000,40,0,21,0
303,Chatham,303,4323,0.300208330932000,0,63,63,19.227851029400000,19.513327928900001,83122.000000000000000,61,6,4,9
304,Chattahoochee,304,915,0.063541666158300,0,61,61,10.490710382500000,16.386142053800000,9599.000000000000000,54,0,23,5
305,Chattooga,305,1141,0.079236110477200,0,56,56,7.553900087640000,10.075348694200001,8619.000000000000000,52,0,4,5
306,Chautauqua,306,6876,0.477499996180000,0,59,59,7.392524723680000,10.522667129900000,50831.000000000000000,56,0,47,6
307,Chaves,307,22093,1.534236098840000,0,63,63,1.023808446110000,5.453097549180000,22619.000000000000000,61,0,34,0
308,Cheatham,308,1156,0.080277777135600,5,52,47,14.198961937700000,8.788865181100000,16414.000000000000000,45,10,46,11
309,Cheboygan,309,3401,0.236180553666000,0,56,56,4.552484563360000,6.806755934130000,15483.000000000000000,50,0,36,5
310,Chelan,310,13406,0.930972214774000,0,62,62,2.466731314340000,6.996208890950000,33069.000000000000000,58,0,54,0
311,Chemung,311,1631,0.113263887983000,0,59,59,14.944819129400001,14.500111708500000,24375.000000000000000,57,6,4,8
312,Chenango,312,3693,0.256458331282000,0,51,51,7.195505009480000,6.674410180280000,26573.000000000000000,47,6,48,6
313,Cherokee,313,18221,1.265347212100000,0,63,63,8.067888699850000,12.334215413100001,147005.000000000000000,61,0,54,5
314,Cherry,314,24432,1.696666653090000,0,53,53,0.137074328749000,1.676452176130000,3349.000000000000000,38,0,16,0
315,Chesapeake,315,1308,0.090833332606700,0,63,63,28.928134556600000,23.032838620800000,37838.000000000000000,60,63,52,19
316,Cheshire,316,2980,0.206944442789000,0,57,57,8.555704697990000,8.135714474260000,25496.000000000000000,53,6,31,6
317,Chester,317,6206,0.430972218774000,0,63,63,21.351434095999998,19.724261477999999,132507.000000000000000,61,0,4,13
318,Chesterfield,318,4618,0.320694441879000,0,63,63,18.662841056700000,20.356938537700000,86185.000000000000000,61,6,4,9
319,Cheyenne,319,15612,1.084166657990000,0,60,60,0.632654368435000,3.627091821400000,9877.000000000000000,52,0,25,0
320,Chickasaw,320,3961,0.275069442244000,0,54,54,5.589245140120000,6.485894466010000,22139.000000000000000,50,0,4,6
321,Chicot,321,2497,0.173402776391000,0,55,55,2.810973167800000,6.433442216150000,7019.000000000000000,45,0,34,0
322,Childress,322,2595,0.180208331892000,0,59,59,1.275144508670000,5.977141648110000,3309.000000000000000,48,0,4,0
323,Chilton,323,2545,0.176736109697000,0,62,62,8.940667976420000,10.250497920000001,22754.000000000000000,59,0,46,7
324,Chippewa,324,14014,0.973194436659000,0,62,62,6.205080633650000,9.707549664980000,86958.000000000000000,60,0,4,5
325,Chisago,325,1900,0.131944443389000,0,56,56,17.808947368399998,11.249412800900000,33837.000000000000000,53,10,55,13
326,Chittenden,326,2614,0.181527776326000,0,59,59,13.861514919699999,13.715575512199999,36234.000000000000000,57,6,4,8
327,Choctaw,327,7698,0.534583329057000,0,58,58,2.210444271240000,5.535556437390000,17016.000000000000000,53,0,43,0
328,Chouteau,328,17923,1.244652767820000,0,33,33,0.208670423478000,1.520298642620000,3740.000000000000000,30,0,18,0
329,Chowan,329,642,0.044583332976700,0,54,54,8.129283489100001,8.449803171079999,5219.000000000000000,41,6,15,6
330,Christian,330,7683,0.533541662398000,0,62,62,9.069373942470000,12.569722374199999,69680.000000000000000,60,0,37,6
331,Churchill,331,19676,1.366388877960000,0,61,61,0.447906078471000,3.129527447990000,8813.000000000000000,56,0,26,0
332,Cibola,332,16656,1.156666657410000,0,63,63,0.870737271854000,4.366871461730000,14503.000000000000000,61,0,35,0
333,Cimarron,333,6903,0.479374996165000,0,30,30,0.283789656671000,1.756800328510000,1959.000000000000000,26,0,11,0
334,Citrus,334,2211,0.153541665438000,0,62,62,18.474898236100000,15.261972217000000,40848.000000000000000,60,6,62,12
335,Clackamas,335,8045,0.558680551086000,0,63,63,8.010565568680001,14.820836381299999,64445.000000000000000,61,0,42,0
336,Claiborne,336,6191,0.429930552116000,0,49,49,3.804878048780000,6.190695608060000,23556.000000000000000,47,0,42,0
337,Clallam,337,7983,0.554374995565000,0,48,48,1.836778153580000,5.558569766560000,14663.000000000000000,46,0,4,0
338,Clare,338,2431,0.168819443094000,0,47,47,5.855203619910000,7.165982751330000,14234.000000000000000,43,0,34,6
339,Clarendon,339,2526,0.175416665263000,0,60,60,8.198733174979999,7.747045919920000,20710.000000000000000,53,0,31,7
340,Clarion,340,2404,0.166944443109000,0,55,55,7.938851913480000,7.476975507640000,19085.000000000000000,50,0,27,8
341,Clark,341,64680,4.491666630730000,0,63,63,6.613713667290000,14.020872789500000,427775.000000000000000,62,0,3,0
342,Clarke,342,9774,0.678749994570000,0,63,63,5.678023327190000,11.587611393900000,55497.000000000000000,61,0,44,0
343,Clatsop,343,3592,0.249444442449000,0,44,44,2.003897550110000,5.208566094010000,7198.000000000000000,40,0,28,0
344,Clay,344,36453,2.531458313080000,0,63,63,6.401283844950000,11.725041016400001,233346.000000000000000,61,0,47,0
345,Clayton,345,3746,0.260138886808000,0,63,63,14.456486919400000,18.224569109099999,54154.000000000000000,59,6,40,7
346,Clear Creek,346,1561,0.108402776911000,0,34,34,5.243433696350000,6.447615512810000,8185.000000000000000,32,0,32,5
347,Clearfield,347,4604,0.319722219664000,0,58,58,6.520417028670000,10.307406689700001,30020.000000000000000,55,0,5,0
348,Clearwater,348,15333,1.064791658150000,0,47,47,0.994260744799000,3.384850976270000,15245.000000000000000,42,0,37,0
349,Cleburne,349,4217,0.292847219879000,0,56,56,5.034147498220000,6.777417249720000,21229.000000000000000,52,0,31,5
350,Clermont,350,1780,0.123611110122000,0,63,63,22.683707865199999,17.782975818099999,40377.000000000000000,59,10,63,14
351,Cleveland,351,5958,0.413749996690000,0,63,63,14.193521315900000,17.327202174600000,84565.000000000000000,61,0,49,9
352,Clifton Forge City,352,14,0.000972222214444,14,32,18,24.928571428600002,5.417752376800000,349.000000000000000,10,30,14,24
353,Clinch,353,2927,0.203263887263000,0,52,52,1.056371711650000,4.515081158060000,3092.000000000000000,40,0,12,0
354,Clinton,354,21053,1.462013877190000,0,62,62,9.565762599150000,10.778291913700000,201388.000000000000000,60,0,4,7
355,Cloud,355,2814,0.195416665103000,0,59,59,1.500000000000000,5.587181363930000,4221.000000000000000,47,0,19,0
356,Coahoma,356,2112,0.146666665493000,0,59,59,4.348484848480000,9.199789892600000,9184.000000000000000,52,0,25,0
357,Coal,357,1945,0.135069443364000,0,30,30,1.213881748070000,3.380347344740000,2361.000000000000000,26,0,14,0
358,Cobb,358,1254,0.087083332636700,40,63,23,61.704944178600002,2.355696436010000,77378.000000000000000,22,63,40,62
359,Cochise,359,22137,1.537291654370000,0,63,63,1.800018069300000,6.836276991860000,39847.000000000000000,61,0,43,0
360,Cochran,360,2805,0.194791665108000,0,30,30,0.652762923351000,2.710367701860000,1831.000000000000000,21,0,17,0
361,Cocke,361,1654,0.114861110192000,0,61,61,8.399032648130000,10.633064219100000,13892.000000000000000,58,0,31,7
362,Coconino,362,69301,4.812569405940000,0,63,63,0.471147602488000,3.376790651940000,32651.000000000000000,61,0,48,0
363,Codington,363,3055,0.212152776081000,0,61,61,8.213093289690001,12.212444034100001,25091.000000000000000,59,0,4,6
364,Coffee,364,6179,0.429097218789000,0,62,62,7.916329503160000,11.864243570799999,48915.000000000000000,60,0,4,6
365,Coffey,365,2575,0.178819443014000,0,44,44,1.895922330100000,5.414977689020000,4882.000000000000000,38,0,34,0
366,Coke,366,3249,0.225624998195000,0,23,23,0.604185903355000,2.535981938550000,1963.000000000000000,20,0,22,0
367,Colbert,367,2296,0.159444443169000,0,62,62,9.644599303140000,14.458338458200000,22144.000000000000000,56,0,45,6
368,Cole,368,1507,0.104652776941000,0,63,63,14.663570006600001,15.416845249500000,22098.000000000000000,61,6,42,8
369,Coleman,369,4621,0.320902775211000,0,46,46,0.458991560268000,3.108632558890000,2121.000000000000000,37,0,4,0
370,Coles,370,2009,0.139513887773000,0,61,61,9.940268790439999,11.991510856900000,19970.000000000000000,59,5,4,6
371,Colfax,371,15900,1.104166657830000,0,60,60,0.960000000000000,4.193515209380000,15264.000000000000000,57,0,40,0
372,Colleton,372,3829,0.265902775651000,0,60,60,5.705406111260000,8.201619986830000,21846.000000000000000,55,0,27,5
373,Collier,373,6929,0.481180551706000,0,63,63,8.987011112710000,17.670525913900001,62271.000000000000000,62,0,3,0
374,Collin,374,3202,0.222361109332000,5,63,58,32.388507183000002,23.097887297000000,103708.000000000000000,59,63,27,23
375,Collingsworth,375,3340,0.231944442589000,0,45,45,0.452095808383000,3.003457853980000,1510.000000000000000,33,0,4,0
376,Colonial Heights,376,35,0.002430555536110,55,63,8,61.257142857100000,1.990590108380000,2144.000000000000000,8,62,55,62
377,Colorado,377,3383,0.234930553676000,0,52,52,3.150162577590000,7.025053712690000,10657.000000000000000,47,0,40,0
378,Colquitt,378,1970,0.136805554461000,0,62,62,9.572588832490000,10.508012891200000,18858.000000000000000,59,6,35,7
379,Columbia,379,21233,1.474513877090000,0,63,63,8.636273724860001,11.484196849600000,183374.000000000000000,61,0,63,6
380,Columbiana,380,2140,0.148611109922000,6,58,52,18.732710280399999,11.577877516799999,40088.000000000000000,53,11,6,14
381,Columbus,381,3478,0.241527775846000,0,62,62,8.043128234619999,8.714359448600000,27974.000000000000000,59,0,45,6
382,Colusa,382,4552,0.316111108582000,0,48,48,1.863356766260000,5.102572835400000,8482.000000000000000,42,0,28,0
383,Comal,383,2009,0.139513887773000,0,62,62,19.909407665500002,15.716083397300000,39998.000000000000000,59,9,46,14
384,Comanche,384,10222,0.709861105432000,0,63,63,3.801506554490000,10.080570823100000,38859.000000000000000,61,0,45,0
385,Concho,385,3480,0.241666664733000,0,31,31,0.268965517241000,2.102423907340000,936.000000000000000,23,0,14,0
386,Concordia,386,2618,0.181805554101000,0,62,62,2.691367456070000,8.134953793699999,7046.000000000000000,53,0,22,0
387,Conecuh,387,3027,0.210208331652000,0,56,56,4.421869838120000,9.977018061570000,13385.000000000000000,53,0,48,0
