OID_,NAME_2,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
,Brazoria,194,59302,3706375000.000000000000000,0.000000000000000,1791.199951170000077,1791.199951170000077,5.951080140410000,28.104762936899998,352910.954487000009976
,Brazos,195,24480,1530000000.000000000000000,0.000000000000000,1580.078247070000089,1580.078247070000089,8.910871143740000,43.941020770199998,218138.125598999991780
,Breathitt,196,20564,1285250000.000000000000000,0.000000000000000,245.547851562999995,245.547851562999995,0.625027322519000,5.687381392560000,12853.061860300000262
,Breckinridge,197,24226,1514125000.000000000000000,0.000000000000000,134.146072387999993,134.146072387999993,0.845028325020000,5.295017167750000,20471.656201900001179
,Bremer,198,18114,1132125000.000000000000000,0.000000000000000,360.278015137000011,360.278015137000011,1.349375190540000,9.070625572839999,24442.582201400000486
,Brevard,199,44141,2758812500.000000000000000,0.000000000000000,1090.087402339999926,1090.087402339999926,12.966609861300000,33.002036452299997,572359.125887000001967
,Brewster,200,257559,16097437500.000000000000000,0.000000000000000,142.501846312999987,142.501846312999987,0.036204784063400,1.261449234620000,9324.867978590000348
,Briscoe,201,37462,2341375000.000000000000000,0.000000000000000,41.162124633799998,41.162124633799998,0.041191516576500,0.878911523793000,1543.116593989999956
,Bristol,202,25176,1573500000.000000000000000,0.000000000000000,1405.359863279999900,1405.359863279999900,23.914705051900000,56.425453349400001,602076.614385999972001
,Bristol Bay,203,20718,1294875000.000000000000000,0.000000000000000,75.422302246100003,75.422302246100003,0.042336649112800,0.912474322715000,877.130696317999991
,Broadwater,204,51392,3212000000.000000000000000,0.000000000000000,132.345977782999995,132.345977782999995,0.120937590979000,2.078777300280000,6215.224675600000410
,Bronx,205,1850,115625000.000000000000000,0.000000000000000,5158.791992190000201,5158.791992190000201,748.275393885999961,913.035930194000002,1384309.478690000018105
,Brooke,206,3788,236750000.000000000000000,0.000000000000000,400.651763915999993,400.651763915999993,6.349271276520000,19.618593211499999,24051.039595499998541
,Brookings,207,33247,2077937500.000000000000000,0.000000000000000,1229.396972660000074,1229.396972660000074,1.012334924560000,11.880601444300000,33657.099236800000654
,Brooks,208,60070,3754375000.000000000000000,0.000000000000000,173.287597656000003,173.287597656000003,0.378301675223000,4.034828484820000,22724.581630600001517
,Broome,209,29792,1862000000.000000000000000,0.000000000000000,1358.344238279999900,1358.344238279999900,6.677525216810000,29.405014628600000,198936.831258999998681
,Broomfield,210,1394,87125000.000000000000000,0.000000000000000,687.970886230000019,687.970886230000019,47.942966296000002,79.301451746100000,66832.495016600005329
,Broward,211,50906,3181625000.000000000000000,0.000000000000000,2033.820922849999988,2033.820922849999988,35.261529834400001,83.171346415499997,1795023.437750000040978
,Brown,212,280409,17525562500.000000000000000,0.000000000000000,696.935974120999958,696.935974120999958,1.558432061010000,11.744287579400000,436998.375794999999925
,Brule,213,34899,2181187500.000000000000000,0.000000000000000,129.416137695000003,129.416137695000003,0.147339374954000,2.322725942200000,5141.996846529999857
,Brunswick,214,59380,3711250000.000000000000000,0.000000000000000,1525.533691410000074,1525.533691410000074,2.455633815710000,11.585323721900000,145815.535976999992272
,Bryan,215,58156,3634750000.000000000000000,0.000000000000000,656.580078125000000,656.580078125000000,1.361185301090000,8.875144873740000,79161.092370200000005
,Buchanan,216,61847,3865437500.000000000000000,0.000000000000000,1758.828735349999988,1758.828735349999988,2.140207951200000,14.912624649100000,132365.441158000001451
,Buckingham,217,24271,1516937500.000000000000000,0.000000000000000,1115.128906250000000,1115.128906250000000,0.731920405154000,9.506000777390000,17764.440153499999724
,Bucks,218,25757,1609812500.000000000000000,0.000000000000000,1079.213134769999897,1079.213134769999897,24.465045112999999,50.488351743499997,630146.166975999949500
,Buena Vista,219,24313,1519562500.000000000000000,0.000000000000000,398.075256347999982,398.075256347999982,1.100318997580000,9.396116099620000,26752.055788300000131
,Buffalo,220,90058,5628625000.000000000000000,0.000000000000000,951.522705077999944,951.522705077999944,0.697766116872000,8.222515045000000,62839.420953200002259
,Bullitt,221,12458,778625000.000000000000000,0.000000000000000,335.739501953000001,335.739501953000001,6.486834794760000,21.083402270400001,80812.987873100006254
,Bulloch,222,28606,1787875000.000000000000000,0.000000000000000,1032.814941410000074,1032.814941410000074,2.720606979240000,18.232979567400001,77825.683248200002708
,Bullock,223,26047,1627937500.000000000000000,0.000000000000000,413.359832763999975,413.359832763999975,0.404844807360000,5.068388334200000,10544.992697300000145
,Buncombe,224,27397,1712312500.000000000000000,0.000000000000000,803.472717285000044,803.472717285000044,9.254228808810000,27.382361682999999,253538.106674999988172
,Bureau,225,36339,2271187500.000000000000000,0.000000000000000,180.219009398999987,180.219009398999987,0.945027601779000,6.874158378310000,34341.358021000000008
,Burke,226,103067,6441687500.000000000000000,0.000000000000000,409.780517578000001,409.780517578000001,1.132151398320000,6.989843857010000,116687.448170999996364
,Burleigh,227,69146,4321625000.000000000000000,0.000000000000000,525.678100586000028,525.678100586000028,1.261893935110000,12.329241728000000,87254.918037299998105
,Burleson,228,28020,1751250000.000000000000000,0.000000000000000,150.491912842000005,150.491912842000005,0.619565356189000,4.365607875920000,17360.221280400000978
,Burlington,229,34179,2136187500.000000000000000,0.000000000000000,2363.128173829999923,2363.128173829999923,13.411407250900000,42.804676619600002,458388.488428000011481
,Burnet,230,42637,2664812500.000000000000000,0.000000000000000,215.706802368000012,215.706802368000012,1.127614513360000,6.945853344860000,48078.100005899999815
,Burnett,231,36219,2263687500.000000000000000,0.000000000000000,99.361709594700002,99.361709594700002,0.418154462115000,2.546088889450000,15145.136463299999377
,Burt,232,20679,1292437500.000000000000000,0.000000000000000,89.703338622999993,89.703338622999993,0.308544007500000,2.916158743400000,6380.381531099999847
,Butler,233,239891,14993187500.000000000000000,0.000000000000000,886.878601074000017,886.878601074000017,3.069096465930000,16.438292095800001,736248.620309000019915
,Butte,234,256469,16029312500.000000000000000,0.000000000000000,970.449218750000000,970.449218750000000,0.936062486482000,10.777719945499999,240071.009844999993220
,Butts,235,7876,492250000.000000000000000,0.000000000000000,1006.282226560000026,1006.282226560000026,3.305735369250000,18.265171569400000,26035.971768200000952
,Cabarrus,236,15271,954437500.000000000000000,0.000000000000000,437.268280028999982,437.268280028999982,13.526967281899999,32.743392057400001,206570.317360999993980
,Cabell,237,11770,735625000.000000000000000,0.000000000000000,1383.689086910000015,1383.689086910000015,8.026205682830000,29.851477368600001,94468.440886900003534
,Cache,238,48957,3059812500.000000000000000,0.000000000000000,888.042663574000017,888.042663574000017,2.530582186980000,19.506050812900000,123889.712127999999211
,Caddo,239,92222,5763875000.000000000000000,0.000000000000000,526.128173827999944,526.128173827999944,3.088615581200000,16.968367653600001,284838.306128999975044
,Calaveras,240,43024,2689000000.000000000000000,0.000000000000000,238.276199340999995,238.276199340999995,1.111697977050000,6.761879766190000,47829.693764800002100
,Calcasieu,241,45381,2836312500.000000000000000,0.000000000000000,459.765747069999975,459.765747069999975,4.306437008240000,17.046735495400000,195430.417871000012383
,Caldwell,242,97271,6079437500.000000000000000,0.000000000000000,392.376495361000025,392.376495361000025,1.639841632850000,8.967895649890000,159509.035468999994919
,Caledonia,243,27269,1704312500.000000000000000,0.000000000000000,610.292053223000039,610.292053223000039,1.162439050310000,7.897088386880000,31698.550462800001696
,Calhoun,244,228010,14250625000.000000000000000,0.000000000000000,1119.943603519999897,1119.943603519999897,1.553773084570000,10.005943824299999,354275.801012000010815
,Callahan,245,37435,2339687500.000000000000000,0.000000000000000,126.921699524000005,126.921699524000005,0.369254497586000,3.405204021850000,13823.042117099999814
,Callaway,246,35361,2210062500.000000000000000,0.000000000000000,492.791198730000019,492.791198730000019,1.296673914300000,8.739280987150000,45851.686283499999263
,Calloway,247,17004,1062750000.000000000000000,0.000000000000000,665.735839843999997,665.735839843999997,2.250841933490000,15.069399848200000,38273.316237099999853
,Calumet,248,16449,1028062500.000000000000000,0.000000000000000,385.429901122999979,385.429901122999979,3.217389279260000,15.474776020800000,52922.836254599998938
,Calvert,249,8928,558000000.000000000000000,0.000000000000000,496.776641846000018,496.776641846000018,10.643015386100000,25.311721681300000,95020.841367100001662
,Camas,250,44544,2784000000.000000000000000,0.000000000000000,84.073310852099993,84.073310852099993,0.026027409166200,0.718813798058000,1159.364913899999920
,Cambria,251,28743,1796437500.000000000000000,0.000000000000000,831.000549316000047,831.000549316000047,4.799674720410000,19.148478588100001,137957.050488999986555
,Camden,252,76476,4779750000.000000000000000,0.000000000000000,1735.565185550000024,1735.565185550000024,8.159567342900001,36.250181106799999,624011.072115999995731
,Cameron,253,126793,7924562500.000000000000000,0.000000000000000,1135.842285160000074,1135.842285160000074,3.579916673710000,24.151595885399999,453908.374809000000823
,Camp,254,8183,511437500.000000000000000,0.000000000000000,193.094970703000001,193.094970703000001,1.537572511500000,7.152768964220000,12581.955861599999480
,Campbell,255,278799,17424937500.000000000000000,0.000000000000000,619.048889160000044,619.048889160000044,0.864723411624000,8.854507444590000,241084.022437000006903
,Canadian,256,37410,2338125000.000000000000000,0.000000000000000,891.299987793000014,891.299987793000014,3.478580995780000,19.693114463699999,130133.715051999999559
,Candler,257,10348,646750000.000000000000000,0.000000000000000,207.028945923000009,207.028945923000009,1.129150718550000,6.426451465230000,11684.451635600000373
,Cannon,258,10991,686937500.000000000000000,0.000000000000000,154.232574462999992,154.232574462999992,1.286793157390000,6.458873774340000,14143.143592899999931
,Canyon,259,25184,1574000000.000000000000000,0.000000000000000,942.034851074000017,942.034851074000017,8.939252084450001,32.633670788400003,225126.124494999996386
,Cape Girardeau,260,24354,1522125000.000000000000000,0.000000000000000,1076.089965820000089,1076.089965820000089,3.229482892300000,18.409446683300001,78650.826359200000297
,Cape May,261,10864,679000000.000000000000000,0.000000000000000,460.365020752000021,460.365020752000021,8.502573620020000,23.840963386300000,92371.959807899998850
,Carbon,262,492683,30792687500.000000000000000,0.000000000000000,440.897705078000001,440.897705078000001,0.236187903844000,3.988791565450000,116365.765029999995022
,Caribou,263,74616,4663500000.000000000000000,0.000000000000000,165.756607056000007,165.756607056000007,0.089433125067300,1.936586775730000,6673.142060019999917
,Carlisle,264,8380,523750000.000000000000000,0.000000000000000,74.958221435499993,74.958221435499993,0.589105951629000,3.399837625030000,4936.707874650000122
,Carlton,265,36333,2270812500.000000000000000,0.000000000000000,350.697540283000023,350.697540283000023,1.021883206860000,7.303810010700000,37128.082554799999343
,Caroline,266,35353,2209562500.000000000000000,0.000000000000000,304.212005615000010,304.212005615000010,1.882818406820000,9.416729340430001,66563.279136299999664
,Carroll,267,288710,18044375000.000000000000000,0.000000000000000,717.618530273000033,717.618530273000033,1.894707823900000,10.084457607899999,547021.095838999957778
,Carson,268,38422,2401375000.000000000000000,0.000000000000000,109.737243652000004,109.737243652000004,0.157801994142000,2.379182279290000,6063.068218909999814
,Carson City,269,6514,407125000.000000000000000,0.000000000000000,730.786804199000017,730.786804199000017,8.617584118440000,37.551185718500001,56134.942947499999718
,Carter,270,225961,14122562500.000000000000000,0.000000000000000,363.907409668000014,363.907409668000014,0.631048487824000,5.870998769390000,142592.347356999991462
,Carteret,271,21368,1335500000.000000000000000,0.000000000000000,290.521667480000019,290.521667480000019,3.233048884390000,11.268295359700000,69083.788561599998502
,Carver,272,15488,968000000.000000000000000,0.000000000000000,393.209136962999992,393.209136962999992,6.549955987230000,23.021121692299999,101445.718330000003334
,Cascade,273,112324,7020250000.000000000000000,0.000000000000000,334.437744140999996,334.437744140999996,0.720896723068000,8.591481776429999,80974.003521899998304
,Casey,274,18481,1155062500.000000000000000,0.000000000000000,205.227600098000011,205.227600098000011,0.868414037282000,5.593198795070000,16049.159822999999960
,Cass,275,343242,21452625000.000000000000000,0.000000000000000,582.141906737999989,582.141906737999989,1.376834148860000,11.309688017299999,472587.306923000025563
