OBJECTID,NAME_2,ZONE_CODE,COUNT_nl,AREA_nl,MIN_nl,MAX_nl,RANGE_nl,MEAN_nl,STD_nl,SUM_nl,VARIETY_nl,MAJORITY_nl,MINORITY_nl,MEDIAN_nl,COUNT_P,AREA_p,MIN_pop,MAX_pop,RANGE_pop,MEAN_pop,STD_pop,SUM_pop
152,Big Stone,152,2260,0.156944443,0,56,56,3.228761062,6.57121406,7297,43,0,28,0,21868,1366750000,0,111.2693787,111.2693787,0.22704658,2.609676464,4965.054604
153,Billings,153,5145,0.357291664,0,25,25,2.853255588,4.487759142,14680,22,0,25,0,47900,2993750000,0,25.09749794,25.09749794,0.015195599,0.276215679,727.8692082
154,Bingham,154,8754,0.607916662,0,62,62,2.814142106,6.80449771,24635,57,0,46,0,87641,5477562500,0,269.8265991,269.8265991,0.537625736,5.302437362,47118.05711
155,Black Hawk,155,2337,0.162291665,6,63,57,21.73256312,17.92472078,50789,58,8,63,13,23768,1485500000,0,1654.573242,1654.573242,5.524009216,27.48915882,131294.651
156,Blackford,156,667,0.046319444,0,52,52,9.994002998,9.297512686,6666,44,7,33,8,6846,427875000,0,173.8310699,173.8310699,1.748159757,8.798001274,11967.9017
157,Bladen,157,3234,0.224583332,0,57,57,6.030921459,6.58587974,19504,46,0,36,6,36571,2285687500,0,166.8638763,166.8638763,0.992644784,5.220385021,36302.0124
158,Blaine,158,36701,2.548680535,0,49,49,0.582872401,3.097795636,21392,45,0,43,0,354690,22168125000,0,1052.353882,1052.353882,0.115091089,3.570980941,40821.65836
159,Blair,159,2082,0.144583332,0,62,62,16.96637848,15.39351958,35324,58,0,49,11,21803,1362687500,0,526.151001,526.151001,5.725943881,23.46084645,124842.7544
160,Blanco,160,2465,0.171180554,0,43,43,1.448681542,4.613489271,3571,34,0,27,0,29374,1835875000,0,121.7427444,121.7427444,0.387287134,3.297470397,11376.17228
161,Bland,161,1353,0.093958333,0,30,30,2.159645233,4.195298519,2922,20,0,19,0,14866,929125000,0,628.4987793,628.4987793,0.452191317,5.909263322,6722.276122
162,Bleckley,162,784,0.054444444,0,59,59,6.737244898,9.455715287,5282,46,0,4,5,9115,569687500,0,471.3735962,471.3735962,1.502651208,9.31729701,13696.66576
163,Bledsoe,163,1507,0.104652777,0,41,41,3.846715328,5.033108119,5797,31,0,26,5,16869,1054312500,0,377.1400452,377.1400452,0.770028939,5.313110779,12989.61818
164,Blount,164,4485,0.311458331,0,63,63,11.50412486,12.49450424,51596,61,7,54,8,50701,3168812500,0,555.237793,555.237793,3.779984624,13.44552775,191649.0004
165,Blue Earth,165,3214,0.223194443,0,63,63,9.498755445,11.12677267,30529,60,6,49,7,31640,1977500000,0,1145.210815,1145.210815,2.139926806,17.51206634,67707.28415
166,Boise,166,8012,0.556388884,0,36,36,0.883050424,2.811240415,7075,32,0,17,0,79271,4954437500,0,109.5084839,109.5084839,0.09028676,1.423277865,7157.121766
167,Bolivar,167,3290,0.22847222,0,60,60,3.859878419,8.472885485,12699,52,0,27,0,37621,2351312500,0,393.1374817,393.1374817,0.820677447,7.663577081,30874.70622
168,Bollinger,168,2340,0.162499999,0,38,38,1.950854701,3.832683796,4565,32,0,16,0,25643,1602687500,0,118.5027847,118.5027847,0.481941804,3.550501385,12358.43369
169,Bon Homme,169,2404,0.166944443,0,38,38,1.979617304,4.889715567,4759,33,0,32,0,24122,1507625000,0,1220.354858,1220.354858,0.28603761,8.210374478,6899.799232
170,Bond,170,1508,0.104722221,0,59,59,7.836206897,7.841201759,11817,50,5,4,6,15812,988250000,0,443.9424438,443.9424438,1.103253719,8.372682934,17444.6478
171,Bonner,171,8750,0.607638884,0,56,56,2.478514286,5.411621998,21687,53,0,34,0,79951,4996937500,0,345.9194946,345.9194946,0.536012144,4.678826061,42854.70694
172,Bonneville,172,7883,0.547430551,0,63,63,4.365343143,11.50436223,34412,61,0,44,0,78748,4921750000,0,569.8886719,569.8886719,1.473318028,13.55634342,116020.8481
173,Boone,173,15783,1.096041658,0,63,63,12.09776342,14.63527775,190939,61,0,4,8,167132,10445750000,0,1487.447876,1487.447876,3.18006257,18.19450029,531490.2175
174,Borden,174,3201,0.222291665,0,17,17,0.196813496,1.313663982,630,13,0,13,0,37410,2338125000,0,36.0669136,36.0669136,0.015940734,0.365649306,596.3428446
175,Bosque,175,3555,0.246874998,0,42,42,1.57440225,3.997012619,5597,34,0,23,0,41657,2603562500,0,201.1022949,201.1022949,0.443074165,3.797285566,18457.14051
176,Bossier,176,3115,0.216319443,0,63,63,11.74414125,16.21963102,36583,61,0,48,6,35910,2244375000,0,690.6568604,690.6568604,3.468675806,18.25042649,124560.1482
177,Botetourt,177,2083,0.144652777,0,60,60,5.479116659,10.08113608,11413,55,0,34,0,22722,1420125000,0,175.8769073,175.8769073,1.491519704,6.852306525,33890.31072
178,Bottineau,178,7921,0.55006944,0,57,57,2.936624164,5.336335671,23261,48,0,30,0,70648,4415500000,0,122.5053329,122.5053329,0.085901937,1.562687211,6068.800049
179,Boulder,179,2946,0.204583332,0,63,63,16.56653089,20.79980433,48805,61,0,4,7,30824,1926500000,0,1240.814575,1240.814575,9.889306362,41.899403,304827.9793
180,Boundary,180,5865,0.407291663,0,36,36,1.086786019,3.55358028,6374,34,0,28,0,52876,3304750000,0,135.6126099,135.6126099,0.215778772,2.63246341,11409.51836
181,Bourbon,181,3600,0.249999998,0,59,59,3.55,8.180277773,12780,56,0,24,0,38641,2415062500,0,273.565033,273.565033,0.907857306,6.950481206,35080.51415
182,Bowie,182,3316,0.230277776,0,63,63,9.819963812,14.92008788,32563,61,0,48,5,38219,2388687500,0,658.9284058,658.9284058,2.416531327,13.50536707,92357.41079
183,Bowman,183,5040,0.349999997,0,46,46,2.493055556,5.206371191,12565,38,0,29,0,48516,3032250000,0,121.04953,121.04953,0.063386281,1.587637427,3075.248785
184,Box Butte,184,4373,0.303680553,0,62,62,2.083695404,7.437972294,9112,57,0,32,0,44625,2789062500,0,160.2896118,160.2896118,0.241908266,4.2286247,10795.15638
185,Box Elder,185,27042,1.877916652,0,62,62,1.444271873,5.554480085,39056,60,0,59,0,279129,17445562500,0,403.4749146,403.4749146,0.191697466,3.912856721,53508.32193
186,Boyd,186,2829,0.196458332,0,61,61,6.578296218,14.07456168,18610,59,0,44,0,29302,1831375000,0,660.364502,660.364502,1.73608637,11.7361676,50870.8028
187,Boyle,187,695,0.048263889,0,62,62,13.10647482,15.15351282,9109,57,0,19,8,7575,473437500,0,434.6420898,434.6420898,3.763269484,17.1831083,28506.76634
188,Bracken,188,807,0.056041666,0,28,28,3.459727385,4.633325908,2792,18,0,5,0,8696,543500000,0,129.3226013,129.3226013,0.976982574,5.315785814,8495.84046
189,Bradford,189,5736,0.39833333,0,58,58,8.035390516,6.968171009,46091,55,6,58,7,60427,3776687500,0,757.7113647,757.7113647,1.512776556,9.76980433,91412.54895
190,Bradley,190,3586,0.249027776,0,63,63,7.724205243,13.98710903,27699,61,0,63,0,40888,2555500000,0,517.2360229,517.2360229,2.801656559,13.22139472,114554.1334
191,Branch,191,2070,0.143749999,0,59,59,8.912077295,10.22854767,18448,55,0,5,7,21423,1338937500,0,1163.233276,1163.233276,2.072088017,12.63315591,44390.34159
192,Brantley,192,1586,0.110138888,0,31,31,3.735813367,4.557071594,5925,24,0,25,5,18577,1161062500,0,322.1915588,322.1915588,1.096726352,6.958396497,20373.88543
193,Braxton,193,1994,0.138472221,0,40,40,2.173019057,5.108516913,4333,34,0,4,0,21440,1340000000,0,260.7666016,260.7666016,0.66809195,4.433447563,14323.89141
194,Brazoria,194,4973,0.345347219,0,63,63,17.96460889,17.8793225,89338,61,6,4,10,59302,3706375000,0,1791.199951,1791.199951,5.95108014,28.10476294,352910.9545
195,Brazos,195,2065,0.143402777,0,63,63,19.62469734,20.08080698,40525,60,0,49,11,24480,1530000000,0,1580.078247,1580.078247,8.910871144,43.94102077,218138.1256
196,Breathitt,196,1878,0.130416666,0,43,43,2.136315229,4.917698758,4012,37,0,16,0,20564,1285250000,0,245.5478516,245.5478516,0.625027323,5.687381393,12853.06186
197,Breckinridge,197,2227,0.154652777,0,45,45,4.016165245,5.232596962,8944,36,0,20,5,24226,1514125000,0,134.1460724,134.1460724,0.845028325,5.295017168,20471.6562
198,Bremer,198,1824,0.126666666,5,59,54,11.66008772,9.169375229,21268,53,7,45,8,18114,1132125000,0,360.2780151,360.2780151,1.349375191,9.070625573,24442.5822
199,Brevard,199,3673,0.255069442,0,63,63,22.81132589,21.75950931,83786,61,5,45,12,44141,2758812500,0,1090.087402,1090.087402,12.96660986,33.00203645,572359.1259
200,Brewster,200,21550,1.496527766,0,55,55,0.108399072,1.687359581,2336,42,0,12,0,257559,16097437500,0,142.5018463,142.5018463,0.036204784,1.261449235,9324.867979
201,Briscoe,201,3276,0.227499998,0,13,13,0.236263736,1.304300657,774,11,0,11,0,37462,2341375000,0,41.16212463,41.16212463,0.041191517,0.878911524,1543.116594
202,Bristol,202,2460,0.170833332,0,63,63,40.73252033,16.99244211,100202,60,60,0,45,25176,1573500000,0,1405.359863,1405.359863,23.91470505,56.42545335,602076.6144
203,Bristol Bay,203,3011,0.209097221,0,18,18,0.701095981,2.771311635,2111,14,0,6,0,20718,1294875000,0,75.42230225,75.42230225,0.042336649,0.912474323,877.1306963
204,Broadwater,204,5405,0.375347219,0,32,32,0.780573543,2.730705934,4219,29,0,18,0,51392,3212000000,0,132.3459778,132.3459778,0.120937591,2.0787773,6215.224676
205,Bronx,205,182,0.012638889,58,63,5,62.91758242,0.512287138,11451,5,63,58,63,1850,115625000,0,5158.791992,5158.791992,748.2753939,913.0359302,1384309.479
206,Brooke,206,352,0.024444444,7,59,52,24.1875,13.83934044,8514,53,11,38,20,3788,236750000,0,400.6517639,400.6517639,6.349271277,19.61859321,24051.0396
207,Brookings,207,3402,0.236249998,0,63,63,7.5,10.18936663,25515,60,0,40,6,33247,2077937500,0,1229.396973,1229.396973,1.012334925,11.88060144,33657.09924
208,Brooks,208,4919,0.341597219,0,56,56,2.542793251,5.867146462,12508,51,0,20,0,60070,3754375000,0,173.2875977,173.2875977,0.378301675,4.034828485,22724.58163
209,Broome,209,2936,0.203888887,0,62,62,15.45197548,15.58930095,45367,59,6,52,9,29792,1862000000,0,1358.344238,1358.344238,6.677525217,29.40501463,198936.8313
210,Broomfield,210,137,0.009513889,25,63,38,58.12408759,9.598848209,7963,22,63,25,62,1394,87125000,0,687.9708862,687.9708862,47.9429663,79.30145175,66832.49502
211,Broward,211,4166,0.289305553,0,63,63,26.78852616,27.43110206,111601,61,63,39,9,50906,3181625000,0,2033.820923,2033.820923,35.26152983,83.17134642,1795023.438
212,Brown,212,27365,1.900347207,0,63,63,6.100785675,11.91790242,166948,61,0,4,0,280409,17525562500,0,696.9359741,696.9359741,1.558432061,11.74428758,436998.3758
213,Brule,213,3536,0.245555554,0,53,53,1.365667421,5.282949609,4829,44,0,20,0,34899,2181187500,0,129.4161377,129.4161377,0.147339375,2.322725942,5141.996847
214,Brunswick,214,5285,0.367013886,0,62,62,11.33528855,13.13893352,59907,60,5,62,6,59380,3711250000,0,1525.533691,1525.533691,2.455633816,11.58532372,145815.536
215,Bryan,215,5086,0.353194442,0,63,63,6.213134094,9.927964717,31600,61,0,47,5,58156,3634750000,0,656.5800781,656.5800781,1.361185301,8.875144874,79161.09237
216,Buchanan,216,5904,0.409999997,0,63,63,10.00033875,11.29878761,59042,60,6,50,7,61847,3865437500,0,1758.828735,1758.828735,2.140207951,14.91262465,132365.4412
217,Buckingham,217,2225,0.154513888,0,51,51,3.284494382,5.577036185,7308,42,0,29,0,24271,1516937500,0,1115.128906,1115.128906,0.731920405,9.506000777,17764.44015
218,Bucks,218,2452,0.170277776,9,63,54,41.98939641,19.06573719,102958,55,62,9,47,25757,1609812500,0,1079.213135,1079.213135,24.46504511,50.48835174,630146.167
219,Buena Vista,219,2415,0.167708332,0,59,59,6.174327122,8.607849667,14911,55,0,34,5,24313,1519562500,0,398.0752563,398.0752563,1.100318998,9.3961161,26752.05579
220,Buffalo,220,8860,0.615277773,0,63,63,4.724153499,8.280139086,41856,61,0,49,0,90058,5628625000,0,951.5227051,951.5227051,0.697766117,8.222515045,62839.42095
221,Bullitt,221,1147,0.079652777,0,61,61,18.2136007,15.61180862,20891,58,5,48,11,12458,778625000,0,335.739502,335.739502,6.486834795,21.08340227,80812.98787
222,Bulloch,222,2454,0.170416665,0,62,62,10.85370823,12.25819888,26635,60,6,46,7,28606,1787875000,0,1032.814941,1032.814941,2.720606979,18.23297957,77825.68325
223,Bullock,223,2244,0.155833332,0,42,42,1.422905526,4.527577542,3193,36,0,24,0,26047,1627937500,0,413.3598328,413.3598328,0.404844807,5.068388334,10544.9927
224,Buncombe,224,2448,0.169999999,0,63,63,19.17892157,19.36913133,46950,61,0,63,11,27397,1712312500,0,803.4727173,803.4727173,9.254228809,27.38236168,253538.1067
225,Bureau,225,3516,0.244166665,0,58,58,8.36149033,8.217941916,29399,55,6,54,6,36339,2271187500,0,180.2190094,180.2190094,0.945027602,6.874158378,34341.35802
226,Burke,226,10153,0.705069439,0,63,63,8.050526938,10.21706249,81737,61,0,56,6,103067,6441687500,0,409.7805176,409.7805176,1.132151398,6.989843857,116687.4482
227,Burleigh,227,7351,0.510486107,0,63,63,5.248129506,11.87385182,38579,61,0,52,0,69146,4321625000,0,525.6781006,525.6781006,1.261893935,12.32924173,87254.91804
228,Burleson,228,2359,0.163819443,0,57,57,4.533700721,7.249419172,10695,50,0,28,0,28020,1751250000,0,150.4919128,150.4919128,0.619565356,4.365607876,17360.22128
229,Burlington,229,3238,0.224861109,0,63,63,27.74583076,22.55185377,89841,61,5,44,20,34179,2136187500,0,2363.128174,2363.128174,13.41140725,42.80467662,458388.4884
230,Burnet,230,3614,0.25097222,0,59,59,4.578029884,9.179563566,16545,56,0,39,0,42637,2664812500,0,215.7068024,215.7068024,1.127614513,6.945853345,48078.10001
231,Burnett,231,3749,0.26034722,0,42,42,5.335822886,5.600894429,20004,36,0,36,6,36219,2263687500,0,99.36170959,99.36170959,0.418154462,2.546088889,15145.13646
232,Burt,232,2026,0.140694443,0,37,37,2.733464956,4.908042389,5538,31,0,25,0,20679,1292437500,0,89.70333862,89.70333862,0.308544008,2.916158743,6380.381531
233,Butler,233,22320,1.549999988,0,63,63,9.193324373,14.64893663,205195,61,0,4,5,239891,14993187500,0,886.8786011,886.8786011,3.069096466,16.4382921,736248.6203
234,Butte,234,25521,1.772291652,0,63,63,1.888679911,6.700728215,48201,61,0,57,0,256469,16029312500,0,970.4492188,970.4492188,0.936062486,10.77771995,240071.0098
235,Butts,235,674,0.046805555,0,59,59,16.40059347,11.30451446,11054,55,9,42,13,7876,492250000,0,1006.282227,1006.282227,3.305735369,18.26517157,26035.97177
236,Cabarrus,236,1347,0.093541666,6,63,57,32.17668894,21.26661014,43342,58,63,6,24,15271,954437500,0,437.26828,437.26828,13.52696728,32.74339206,206570.3174
237,Cabell,237,1093,0.075902777,0,61,61,17.45654163,16.95376593,19080,58,7,5,9,11770,735625000,0,1383.689087,1383.689087,8.026205683,29.85147737,94468.44089
238,Cache,238,4772,0.331388886,0,63,63,7.239312657,12.70902934,34546,61,0,34,0,48957,3059812500,0,888.0426636,888.0426636,2.530582187,19.50605081,123889.7121
239,Caddo,239,8143,0.565486107,0,63,63,9.225592533,15.47957255,75124,61,0,46,5,92222,5763875000,0,526.1281738,526.1281738,3.088615581,16.96836765,284838.3061
240,Calaveras,240,3970,0.275694442,0,40,40,2.947607053,4.703476989,11702,34,0,33,0,43024,2689000000,0,238.2761993,238.2761993,1.111697977,6.761879766,47829.69376
241,Calcasieu,241,3815,0.264930553,0,63,63,18.20498034,18.56837956,69452,61,6,32,9,45381,2836312500,0,459.7657471,459.7657471,4.306437008,17.0467355,195430.4179
242,Caldwell,242,8616,0.598333329,0,62,62,6.328342618,10.65655778,54525,60,0,62,5,97271,6079437500,0,392.3764954,392.3764954,1.639841633,8.96789565,159509.0355
243,Caledonia,243,2777,0.192847221,0,36,36,5.033849478,5.465010257,13979,33,0,27,5,27269,1704312500,0,610.2920532,610.2920532,1.16243905,7.897088387,31698.55046
244,Calhoun,244,20373,1.414791655,0,63,63,6.933833996,11.57515167,141263,61,0,63,5,228010,14250625000,0,1119.943604,1119.943604,1.553773085,10.00594382,354275.801
245,Callahan,245,3136,0.217777776,0,52,52,1.837691327,5.149684979,5763,41,0,30,0,37435,2339687500,0,126.9216995,126.9216995,0.369254498,3.405204022,13823.04212
246,Callaway,246,3287,0.228263887,0,62,62,9.375114086,10.53824484,30816,60,6,61,6,35361,2210062500,0,492.7911987,492.7911987,1.296673914,8.739280987,45851.68628
247,Calloway,247,1524,0.105833332,0,61,61,8.346456693,11.03974777,12720,55,0,28,6,17004,1062750000,0,665.7358398,665.7358398,2.250841933,15.06939985,38273.31624
248,Calumet,248,1652,0.114722221,8,62,54,20.69128329,12.15115043,34182,55,13,49,16,16449,1028062500,0,385.4299011,385.4299011,3.217389279,15.47477602,52922.83625
249,Calvert,249,841,0.058402777,6,58,52,21.49464923,11.75018536,18077,52,17,57,18,8928,558000000,0,496.7766418,496.7766418,10.64301539,25.31172168,95020.84137
250,Camas,250,4496,0.31222222,0,16,16,0.121663701,1.082295442,547,12,0,13,0,44544,2784000000,0,84.07331085,84.07331085,0.026027409,0.718813798,1159.364914
251,Cambria,251,2740,0.190277776,0,61,61,16.59671533,13.93621248,45475,58,0,5,12,28743,1796437500,0,831.0005493,831.0005493,4.79967472,19.14847859,137957.0505
252,Camden,252,6850,0.475694441,0,63,63,13.55620438,19.65724866,92860,61,0,41,5,76476,4779750000,0,1735.565186,1735.565186,8.159567343,36.25018111,624011.0721
253,Cameron,253,10729,0.745069438,0,63,63,8.787771461,14.91200697,94284,62,0,3,4,126793,7924562500,0,1135.842285,1135.842285,3.579916674,24.15159589,453908.3748
254,Camp,254,725,0.050347222,0,57,57,8.835862069,8.537258511,6406,43,5,20,6,8183,511437500,0,193.0949707,193.0949707,1.537572512,7.152768964,12581.95586
255,Campbell,255,27942,1.940416651,0,63,63,3.992699163,9.760532873,111564,61,0,47,0,278799,17424937500,0,619.0488892,619.0488892,0.864723412,8.854507445,241084.0224
256,Canadian,256,3348,0.232499998,0,63,63,13.70131422,16.3374411,45872,60,0,5,8,37410,2338125000,0,891.2999878,891.2999878,3.478580996,19.69311446,130133.7151
257,Candler,257,892,0.061944444,0,58,58,7.332959641,8.827324005,6541,45,6,19,6,10348,646750000,0,207.0289459,207.0289459,1.129150719,6.426451465,11684.45164
258,Cannon,258,984,0.068333333,0,45,45,7.035569106,5.191236663,6923,34,6,14,6,10991,686937500,0,154.2325745,154.2325745,1.286793157,6.458873774,14143.14359
259,Canyon,259,2514,0.174583332,0,62,62,20.55409706,17.21238411,51673,59,7,0,13,25184,1574000000,0,942.0348511,942.0348511,8.939252084,32.63367079,225126.1245
260,Cape Girardeau,260,2222,0.154305554,0,63,63,12.88928893,16.20459821,28640,61,0,4,6,24354,1522125000,0,1076.089966,1076.089966,3.229482892,18.40944668,78650.82636
261,Cape May,261,1027,0.071319444,0,60,60,27.17234664,15.90167251,27906,58,6,4,25,10864,679000000,0,460.3650208,460.3650208,8.50257362,23.84096339,92371.95981
262,Carbon,262,48158,3.344305529,0,63,63,1.425453715,5.279232843,68647,61,0,49,0,492683,30792687500,0,440.8977051,440.8977051,0.236187904,3.988791565,116365.765
263,Caribou,263,7361,0.511180551,0,52,52,1.325499253,4.4649019,9757,46,0,34,0,74616,4663500000,0,165.7566071,165.7566071,0.089433125,1.936586776,6673.14206
264,Carlisle,264,767,0.053263888,0,26,26,3.782268579,3.557799675,2901,15,0,23,5,8380,523750000,0,74.95822144,74.95822144,0.589105952,3.399837625,4936.707875
265,Carlton,265,3842,0.266805553,0,62,62,6.669442998,10.67751939,25624,59,0,38,0,36333,2270812500,0,350.6975403,350.6975403,1.021883207,7.303810011,37128.08255
266,Caroline,266,3269,0.227013887,0,50,50,8.420312022,6.534434551,27526,47,6,41,7,35353,2209562500,0,304.2120056,304.2120056,1.882818407,9.41672934,66563.27914
267,Carroll,267,27080,1.880555541,0,62,62,8.121233383,10.34049737,219923,60,0,54,6,288710,18044375000,0,717.6185303,717.6185303,1.894707824,10.08445761,547021.0958
268,Carson,268,3392,0.235555554,0,61,61,2.771816038,6.510726491,9402,52,0,30,0,38422,2401375000,0,109.7372437,109.7372437,0.157801994,2.379182279,6063.068219
269,Carson City,269,606,0.042083333,0,63,63,18.36138614,21.59237797,11127,61,0,17,7,6514,407125000,0,730.7868042,730.7868042,8.617584118,37.55118572,56134.94295
270,Carter,270,22301,1.548680543,0,63,63,2.393211067,7.14118961,53371,61,0,54,0,225961,14122562500,0,363.9074097,363.9074097,0.631048488,5.870998769,142592.3474
271,Carteret,271,1964,0.136388888,0,63,63,10.30702648,15.00634392,20243,61,0,38,5,21368,1335500000,0,290.5216675,290.5216675,3.233048884,11.26829536,69083.78856
272,Carver,272,1601,0.111180555,8,62,54,24.04372267,16.26607578,38494,55,10,62,17,15488,968000000,0,393.209137,393.209137,6.549955987,23.02112169,101445.7183
273,Cascade,273,12004,0.833611104,0,63,63,3.147700766,8.616651224,37785,60,0,31,0,112324,7020250000,0,334.4377441,334.4377441,0.720896723,8.591481776,80974.00352
274,Casey,274,1681,0.11673611,0,40,40,3.185603807,4.604920138,5355,30,0,16,0,18481,1155062500,0,205.2276001,205.2276001,0.868414037,5.593198795,16049.15982
275,Cass,275,34253,2.378680537,0,63,63,7.046273319,10.41261782,241356,61,0,52,6,343242,21452625000,0,582.1419067,582.1419067,1.376834149,11.30968802,472587.3069
276,Cassia,276,10448,0.72555555,0,61,61,1.112844564,4.170903418,11627,51,0,26,0,106632,6664500000,0,240.2157898,240.2157898,0.220917315,3.564458981,23556.8551
277,Castro,277,3328,0.231111109,0,49,49,2.221454327,4.590495909,7393,40,0,17,0,37843,2365187500,0,191.1708832,191.1708832,0.209637638,3.448415882,7933.317133
278,Caswell,278,1588,0.110277777,0,53,53,7.672544081,5.08391317,12184,42,6,29,7,17755,1109687500,0,476.631134,476.631134,1.331352225,8.073055428,23638.15876
279,Catahoula,279,2627,0.182430554,0,31,31,1.007993909,2.881945171,2648,25,0,13,0,30811,1925687500,0,399.9006958,399.9006958,0.327188002,3.881702643,10080.98954
280,Catawba,280,1527,0.106041666,7,63,56,28.64112639,18.01936921,43735,57,15,51,21,17044,1065250000,0,364.7091064,364.7091064,9.293660461,21.90974318,158401.1489
281,Catoosa,281,601,0.041736111,8,63,55,26.57903494,17.95226133,15974,55,11,38,19,6766,422875000,0,335.2735901,335.2735901,10.36412074,23.69773634,70123.64091
282,Catron,282,25204,1.750277764,0,7,7,0.012537692,0.257411801,316,5,0,7,0,288248,18015500000,0,68.78350067,68.78350067,0.013120658,0.377766258,3782.003425
